Id,Type,Message,Feedback
9269b99a-0d1e-4458-9b79-0ff3fb5e2738,Answer,"If your ID.3 is involved in an accident and the impact is on the sill, it could potentially affect the vehicle's structural integrity and safety. It's important to have the vehicle assessed by a qualified professional to determine any damage or necessary repairs. Ensuring the safety and reliability of your vehicle is paramount, so please consult a Volkswagen retailer or authorised service centre for a thorough inspection.",n/a
c0750600-080b-4596-a3bc-cbd198c5c462,Question,"How long is the main battery under warranty for on an id5",n/a
c0750600-080b-4596-a3bc-cbd198c5c462,Answer,"The ID.5 comes with an 8-year or 100,000-mile high voltage battery warranty, in addition to the standard 3-year warranty offered on all Volkswagen ID vehicles. This provides added peace of mind regarding battery performance and longevity.",n/a
24da9990-028a-4db7-b25f-e5c733c3882c,Question,"How long does a factory order take for a id3",n/a
24da9990-028a-4db7-b25f-e5c733c3882c,Answer,"Sorry, I do not know the answer to that at this time. If you would like to speak to a VW support member, please reach out to https://www.volkswagen.co.uk/en/need-help/contact-us.html.",n/a
991e9303-26a8-4e50-8923-03410c3b203e,Question,"What is the highest range vehicle in the id series ",n/a
991e9303-26a8-4e50-8923-03410c3b203e,Answer,"The highest range vehicle in the ID series is the ID.4 GTX, which can achieve a maximum range of up to 317 miles according to the WLTP. However, it's important to note that actual range may vary based on factors such as driving style, load, and external conditions. For more details, you can visit [Volkswagen's range page](https://www.volkswagen.co.uk/en/electric-and-hybrid/charging-and-range/range.html).",n/a
0ad05e04-cb34-46c6-8633-43dd0ab6aa1c,Question,"How much will the id2 be sold for in the uk",n/a
0ad05e04-cb34-46c6-8633-43dd0ab6aa1c,Answer,"Sorry, I do not know the answer to that at this time. If you would like to speak to a VW support member, please reach out to https://www.volkswagen.co.uk/en/need-help/contact-us.html.",n/a
1ccdf1dc-760d-4fde-9387-60e9b5a1905e,Question,"Do Volkswagen sell the id6 in Europe ",n/a
1ccdf1dc-760d-4fde-9387-60e9b5a1905e,Answer,"Sorry, I do not know the answer to that at this time. If you would like to speak to a VW support member, please reach out to https://www.volkswagen.co.uk/en/need-help/contact-us.html.",n/a
095f0f0a-5ad3-4af0-bdbe-947069e1900a,Question,"How long is the battery life on a58 kw",n/a
095f0f0a-5ad3-4af0-bdbe-947069e1900a,Answer,"Sorry, I do not know the answer to that at this time. If you would like to speak to a VW support member, please reach out to https://www.volkswagen.co.uk/en/need-help/contact-us.html.",n/a
bea170b2-b55d-4996-bcbb-e93721419049,Question,"When is the id2 being launched ",n/a
bea170b2-b55d-4996-bcbb-e93721419049,Answer,"Sorry, I do not know the answer to that at this time. If you would like to speak to a VW support member, please reach out to https://www.volkswagen.co.uk/en/need-help/contact-us.html.",n/a
f5ae6316-1933-4439-9471-4321133b8356,Question,"What are the best things about driving electric?",n/a
f5ae6316-1933-4439-9471-4321133b8356,Answer,"Driving electric offers numerous benefits, such as lower running costs compared to petrol or diesel vehicles, as electric vehicles (EVs) can be charged at home, often overnight, reducing time spent at fuel stations. EVs typically have fewer moving parts, resulting in reduced servicing requirements and maintenance costs. Additionally, many regions offer tax benefits for electric vehicles, and they contribute to a significant reduction in carbon footprint, making them a more environmentally friendly choice. The Volkswagen ID range also provides advanced features and innovative technology, enhancing the driving experience.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"What is the difference between an iD3 to anID4",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"The ID.3 and ID.4 are both part of Volkswagen's ID electric vehicle range but differ mainly in their design and intended use. The ID.3 is a compact hatchback, designed primarily for urban driving, offering a smaller footprint for easy manoeuvrability. In contrast, the ID.4 is an SUV, providing more space, a higher driving position, and additional versatility for families or those needing extra cargo capacity. Both models feature advanced technology, including the ID. Cockpit, and boast impressive electric performance, but the choice between them depends on your specific preferences for size and functionality. If you’d like to explore either model further, consider taking a test drive.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"What is the range of an iD3 match 58kw",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"The ID.3 Match with a 58 kWh battery has an official maximum range of up to 268 miles on a full charge, according to WLTP testing. However, it's important to note that real-world range may vary based on factors such as driving style, load, temperature, and more. For more detailed information on range and factors influencing it, you can visit the Volkswagen range page.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"When is the I D2 going to be available ",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"Sorry, I do not know the answer to that at this time. If you would like to speak to a VW support member, please reach out to https://www.volkswagen.co.uk/en/need-help/contact-us.html.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"How long is the warranty on the battery of an id4",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"The ID.4 comes with an 8-year or 100,000-mile high voltage battery warranty, providing peace of mind regarding battery performance and longevity. This warranty helps ensure that your vehicle's battery is covered for an extended period, allowing you to enjoy your electric driving experience with confidence.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"Should I set the id3 to 100 charge",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"It is generally recommended to charge the ID.3 to 80% rather than 100%. Charging to 80% is quicker and better for the battery's long-term health, as the final 20% can take significantly longer and may reduce the battery's overall lifespan. Frequent 'top-ups' of around 80% are considered good practice for electric vehicle etiquette, allowing for worry-free journeys with shorter stops.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"What is the best range on a vw buzz",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"The Volkswagen ID. Buzz has an official maximum range of up to 293 miles on a full charge, thanks to its standard 84 kWh lithium-ion battery. However, it's essential to keep in mind that actual range can vary based on factors like driving conditions, load, temperature, and driving style. For more in-depth details on range and relevant factors, you can explore Volkswagen's dedicated range page.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"How many more miles do you gain when using the b on steering column ",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"Using the 'B' mode on the steering column of your Volkswagen ID. model, including the ID.3, increases regenerative braking, which can help extend your driving range. The exact number of additional miles gained can vary based on driving conditions, terrain, and how often regenerative braking is utilized. While it's difficult to specify an exact range increase, effective use of 'B' mode can contribute significantly to extending your overall range by recovering energy during braking.",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Question,"Is there an estimate on range if b is used alot",n/a
9d43310e-08cf-4112-b5fb-0d365d62a5c0,Answer,"While there isn't a specific estimate for how much additional range you might gain by using 'B' mode frequently, effective regenerative braking can help improve efficiency and extend your range. The impact varies depending on factors like driving style, terrain, and traffic conditions. Some drivers report a noticeable improvement in range, especially in stop-and-go traffic. To get a better sense of how 'B' mode impacts your range, you might consider monitoring your efficiency through the vehicle's display during your drives.",n/a
17facdb1-a439-46b0-be84-ab697f2957a9,Question,"Which ID. model is recommended for a family of four with big dog?",n/a
17facdb1-a439-46b0-be84-ab697f2957a9,Answer,"For a family of four with a big dog, the Volkswagen ID.4 or ID.5 would be excellent choices. Both models offer spacious interiors and ample cargo capacity, making them suitable for family outings and accommodating a large dog comfortably. The ID.4 provides a versatile boot space, while the ID.5 combines sportiness with practicality. Additionally, both vehicles feature advanced technology and safety features to ensure a reliable driving experience. If you're interested, I encourage you to arrange a test drive to see which model suits your needs best. You can book a test drive for the ID.4 or ID.5 [here](https://www.volkswagen.co.uk/agent/testdrive/carline/30290) or [here](https://www.volkswagen.co.uk/agent/testdrive/carline/30297).",n/a
17facdb1-a439-46b0-be84-ab697f2957a9,Question,"Tell me more about id5",n/a
17facdb1-a439-46b0-be84-ab697f2957a9,Answer,"The Volkswagen ID.5 is a stylish electric SUV that combines a coupé design with the practicality of an SUV. It offers powerful electric performance, making it a smooth and efficient drive. The spacious interior ensures comfort for all passengers, and there is ample boot space for luggage and other belongings, making it ideal for families or those with active lifestyles. The ID.5 is equipped with advanced features, including the ID. Cockpit, which offers a digital driving experience, and a range of safety technologies to provide peace of mind on the road. Additionally, Volkswagen's commitment to sustainability is reflected in the eco-friendly manufacturing processes and the We Charge network, which makes charging more accessible. If you're interested in experiencing the ID.5, I recommend arranging a test drive to fully appreciate its features. You can do so [here](https://www.volkswagen.co.uk/agent/testdrive/carline/30297).",The length of information could be shorter 
